"delegacia_id";"delegacia";"TC1";"TC2";"TC3";"TC4";"TC5"
1150;"024 DP - Ponte Rasa";0,44608023508716;0,168018826580415;1,54256617915049;-0,621543136383776;0,140847420843915
1151;"023 DP - Perdizes";-0,224987331556462;1,77281041505708;1,26100083305092;-0,32202547839417;1,83667913440622
1152;"022 DP - São Miguel Paulista";-0,818039611706322;0,557937932997325;1,33144159785121;-0,12448161995057;2,62351514987597
1153;"021 DP - Vila Matilde";-0,679134827297343;-0,243533312914832;0,983628998200252;-0,497767804049254;-0,460863624597736
1154;"020 DP - Água Fria";0,17108358875739;-0,275021289238188;0,736798895667767;-0,670757158567667;2,15774004156219
1246;"002 DP - Bom Retiro";-0,848210164335366;0,588676215597691;-1,51869192148448;-0,533565619191919;-0,139018478460037
1252;"019 DP - Vila Maria";-1,00378687437622;-0,607494445804275;-0,231484129230203;-0,288121411148719;-0,0451111318251317
1253;"018 DP - Alto da Moóca";-1,70546231988183;0,086414107697387;-0,834077784287041;0,648526470956396;0,888144208687227
1254;"017 DP - Ipiranga";-0,692850110773048;-0,519622024214025;1,16924405209552;-0,413561245679214;-0,763724485644697
1255;"016 DP - Vila Clementino";-0,548521201339887;0,410834735698862;1,18822322926907;-0,306267100928896;-0,825774553193448
1256;"015 DP - Itaim Bibi";-0,779717262684257;1,18483968849477;0,120024107934409;-0,296417162313755;-0,16410876100042
1257;"014 DP - Pinheiros";-0,220467282404172;2,81337835887512;-0,636594062233703;0,291433261763973;-0,28883387379169
1259;"013 DP - Casa Verde";-0,132580265813268;1,26804573735053;1,46485721411082;1,06311533186137;1,02445566339782
1262;"012 DP - Pari";-0,542874629884865;1,83822502670652;0,0049921228824437;-0,313234769864838;0,00509721525342008
1265;"011 DP - Santo Amaro";0,22417551373817;1,68929612888859;2,09750578823583;-0,640833912106918;-0,369464080461378
1267;"103 DP - Cohab Itaquera";-0,41387382465218;-0,989152699722821;-0,93846639087325;0,803151012059941;-0,482348848700974
1268;"102 DP - Socorro";-1,04471601576775;-0,352195991021257;-1,11712555396614;-0,433646566737786;-0,485149682057054
1269;"101 DP - Jardim das Imbuias";2,05018678791161;0,341136141003989;-0,00517022613771731;0,28051788590006;-0,194915077152275
1270;"100 DP - Jardim Herculano";1,87515964838731;0,0782525253261666;-0,947782759378307;-0,316513997040532;-0,513879823219237
1275;"010 DP - Penha de França";0,0784182605549642;0,0126970511001526;2,09902201464147;-0,255570704646502;0,16129981386538
1410;"001 DP - Sé";0,926428396241818;4,81854907058674;-1,26199045939147;0,513128638414812;-0,253359008523806
